"fileName","callerClass","callerMethod","line#","relationInfo","calleeName","calleeProperty,"TypeInfo","expressionValue"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".visitFunctionExpression","156.00022","calls","(new PromiseCompletionWalker(this.getSourceFile(), PromiseCompletionWalker.options, this.getNonShadowedCompletionIdentifiers((/*Args:*/<any>node))))","isAlwaysCompleted","boolean","()"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".visitFunctionExpression","157.00032","Assign","/*<PromiseCompletionWalker>*/ this","wasCompleted","= /*boolean*/","{|this.wasCompleted |,| true|} "
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".visitFunctionExpression","157.00032","pickUpedName","/*<PromiseCompletionWalker>*/ this","wasCompleted","","{|this.wasCompleted |,| true|} "
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".","161.00012","TS.MethodDefined","PromiseCompletionWalker","getNonShadowedCompletionIdentifiers","(declaration: any) => any[]","(@param)?\W+declaration *\W+ !! missing description.
@return  !! missing description.
"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers","161.00065","define.Parameter","getNonShadowedCompletionIdentifiers","declaration","any","/*Args:*/<any>declaration"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers","163.00012","TS.VariableDeclaration","","result","any[]",""
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers","163.00038","Assign","result","","undefined[]","[]"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0])","164.00044","call.func","PromiseCompletionWalker.completionIdentifiers","forEach","(identifier: any) => void",""
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0])","164.00044","pickUpedName","/*<PromiseCompletionWalker>*/ this.completionIdentifiers","forEach","","PromiseCompletionWalker.completionIdentifiers.forEach"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0])","164.00060","define.Parameter","identifier","","any","/*Args:*/<any>identifier"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0])","166.00016","TS.VariableDeclaration","","isShadowed","boolean",""
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0]);Utils.exists(Arguments[1])","166.00075","call.func","Utils","exists","(parameter: any) => boolean",""
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0]);Utils.exists(Arguments[1])","166.00091","define.Parameter","parameter","","any","/*Args:*/<any>parameter"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0]);Utils.exists(Arguments[1])","167.00071","call.arguments[0]","AstUtils","isSameIdentifer","any","(/*Args:*/<any>identifier)"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0]);Utils.exists(Arguments[1])","167.00071","call.arguments[1]","AstUtils","isSameIdentifer","any","(/*Args:*/<any>parameter).name"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0]);Utils.exists(Arguments[1])","167.00071","calls","AstUtils","isSameIdentifer","boolean","((/*Args:*/<any>identifier), (/*Args:*/<any>parameter).name)"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0]);Utils.exists(Arguments[1])","167.00071","pickUpedName","identifier","","","((/*Args:*/<any>identifier), (/*Args:*/<any>parameter).name)"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0]);Utils.exists(Arguments[1])","167.00071","return","","","boolean","AstUtils.isSameIdentifer((/*Args:*/<any>identifier), (/*Args:*/<any>parameter).name)"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0])","167.00071","call.arguments[0]","Utils","exists","any","(/*Args:*/<any>declaration).parameters"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0])","167.00071","call.arguments[1]","Utils","exists","(parameter: any) => boolean","/**(parameter: any) => boolean**/"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0])","167.00071","calls","Utils","exists","boolean","((/*Args:*/<any>declaration).parameters, /**(parameter: any) => boolean**/)"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0])","167.00071","pickUpedName","declaration","parameters","","((/*Args:*/<any>declaration).parameters, /**(parameter: any) => boolean**/)"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0])","167.00071","Assign","isShadowed","","boolean","Utils.exists((/*Args:*/<any>declaration).parameters, /**(parameter: any) => boolean**/)"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0])","167.00071","pickUpedName","declaration","parameters","","Utils.exists((/*Args:*/<any>declaration).parameters, /**(parameter: any) => boolean**/)"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0])","168.00016","Conditional","! isShadowed","","/*IfStatement*/ boolean/* no Else Clause*/","! Utils.exists((/*Args:*/<any>declaration).parameters, /**(parameter: any) => boolean**/)"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0])","170.00029","call.arguments[0]","result","push","any","(/*Args:*/<any>identifier)"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0])","170.00029","calls","result","push","number","((/*Args:*/<any>identifier))"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers;PromiseCompletionWalker.completionIdentifiers.forEach(Arguments[0])","170.00029","pickUpedName","result","push","","((/*Args:*/<any>identifier))"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers","170.00029","call.arguments[0]","PromiseCompletionWalker.completionIdentifiers","forEach","(identifier: any) => void","/**(identifier: any) => void**/"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers","170.00029","calls","PromiseCompletionWalker.completionIdentifiers","forEach","void","(/**(identifier: any) => void**/)"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers","170.00029","pickUpedName","/*<PromiseCompletionWalker>*/ this.completionIdentifiers","forEach","","(/**(identifier: any) => void**/)"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".getNonShadowedCompletionIdentifiers","174.00015","return","","","any[]","{|[] |,| (/*Args:*/<any>identifier)|} "
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".","177.00012","TS.MethodDefined","PromiseCompletionWalker","isCompletionIdentifier","(sourceIdentifier: any) => boolean","(@param)?\W+sourceIdentifier *\W+ !! missing description.
@return  !! missing description.
"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".isCompletionIdentifier","177.00057","define.Parameter","isCompletionIdentifier","sourceIdentifier","any","/*Args:*/<any>sourceIdentifier"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".isCompletionIdentifier;Utils.exists(Arguments[1])","178.00056","call.func","Utils","exists","(identifier: any) => boolean",""
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".isCompletionIdentifier;Utils.exists(Arguments[1])","178.00073","define.Parameter","identifier","","any","/*Args:*/<any>identifier"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".isCompletionIdentifier;Utils.exists(Arguments[1])","179.00062","call.arguments[0]","AstUtils","isSameIdentifer","any","(/*Args:*/<any>sourceIdentifier)"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".isCompletionIdentifier;Utils.exists(Arguments[1])","179.00062","call.arguments[1]","AstUtils","isSameIdentifer","any","(/*Args:*/<any>identifier)"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".isCompletionIdentifier;Utils.exists(Arguments[1])","179.00062","calls","AstUtils","isSameIdentifer","boolean","((/*Args:*/<any>sourceIdentifier), (/*Args:*/<any>identifier))"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".isCompletionIdentifier;Utils.exists(Arguments[1])","179.00062","pickUpedName","sourceIdentifier","","","((/*Args:*/<any>sourceIdentifier), (/*Args:*/<any>identifier))"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".isCompletionIdentifier;Utils.exists(Arguments[1])","179.00062","return","","","boolean","AstUtils.isSameIdentifer((/*Args:*/<any>sourceIdentifier), (/*Args:*/<any>identifier))"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".isCompletionIdentifier","179.00062","call.arguments[0]","Utils","exists","any[]","PromiseCompletionWalker.completionIdentifiers"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".isCompletionIdentifier","179.00062","call.arguments[1]","Utils","exists","(identifier: any) => boolean","/**(identifier: any) => boolean**/"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".isCompletionIdentifier","179.00062","calls","Utils","exists","boolean","(PromiseCompletionWalker.completionIdentifiers, /**(identifier: any) => boolean**/)"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".isCompletionIdentifier","179.00062","pickUpedName","/*<PromiseCompletionWalker>*/ this","completionIdentifiers","","(PromiseCompletionWalker.completionIdentifiers, /**(identifier: any) => boolean**/)"
"../tslint-microsoft-contrib-master/src/promiseMustCompleteRule.ts","PromiseCompletionWalker",".isCompletionIdentifier","179.00062","return","","","boolean","Utils.exists(PromiseCompletionWalker.completionIdentifiers, /**(identifier: any) => boolean**/)"
"../tslint-microsoft-contrib-master/src/reactNoDangerousHtmlRule.ts","Exception","","7.00022","TS.PropertyDefined","Exception","file","string",""
"../tslint-microsoft-contrib-master/src/reactNoDangerousHtmlRule.ts","Exception","","8.00018","TS.PropertyDefined","Exception","method","string",""
"../tslint-microsoft-contrib-master/src/reactNoDangerousHtmlRule.ts","Exception","","9.00020","TS.PropertyDefined","Exception","comment","string",""
"../tslint-microsoft-contrib-master/src/reactNoDangerousHtmlRule.ts","Exception","","16.00013","defined","Rule","","TS.Class","export 
/**
* Implementation of the react-no-dangerous-html rule.
 */
"
"../tslint-microsoft-contrib-master/src/reactNoDangerousHtmlRule.ts","Rule","","16.00013","ref.type","Lint.Rules.AbstractRule","","extends",""
"../tslint-microsoft-contrib-master/src/reactNoDangerousHtmlRule.ts","Rule",".","18.00011","TS.MethodDefined","Rule","apply","(sourceFile: any) => any[]","(@param)?\W+sourceFile *\W+ !! missing description.
@return  !! missing description.
"
"../tslint-microsoft-contrib-master/src/reactNoDangerousHtmlRule.ts","Rule",".apply","18.00034","define.Parameter","apply","sourceFile","any","/*Args:*/<any>sourceFile"
"../tslint-microsoft-contrib-master/src/reactNoDangerousHtmlRule.ts","Rule",".apply","19.00012","TS.VariableDeclaration","","documentRegistry","any",""
"../tslint-microsoft-contrib-master/src/reactNoDangerousHtmlRule.ts","Rule",".apply","19.00035","calls","ts","createDocumentRegistry","any","()"
"../tslint-microsoft-contrib-master/src/reactNoDangerousHtmlRule.ts","Rule",".apply","19.00035","Assign","documentRegistry","","any","ts.createDocumentRegistry()"
"../tslint-microsoft-contrib-master/src/reactNoDangerousHtmlRule.ts","Rule",".apply","20.00012","TS.VariableDeclaration","","languageServiceHost","any",""
"../tslint-microsoft-contrib-master/src/reactNoDangerousHtmlRule.ts","Rule",".apply","20.00098","calls","(/*Args:*/<any>sourceFile)","getFullText","any","()"
"../tslint-microsoft-contrib-master/src/reactNoDangerousHtmlRule.ts","Rule",".apply","20.00098","call.arguments[0]","Lint","createLanguageServiceHost","any","(/*Args:*/<any>sourceFile).fileName"
"../tslint-microsoft-contrib-master/src/reactNoDangerousHtmlRule.ts","Rule",".apply","20.00098","call.arguments[1]","Lint","createLanguageServiceHost","any","(/*Args:*/<any>sourceFile).getFullText()"
"../tslint-microsoft-contrib-master/src/reactNoDangerousHtmlRule.ts","Rule",".apply","20.00098","calls","Lint","createLanguageServiceHost","any","((/*Args:*/<any>sourceFile).fileName, (/*Args:*/<any>sourceFile).getFullText())"
"../tslint-microsoft-contrib-master/src/reactNoDangerousHtmlRule.ts","Rule",".apply","20.00098","Assign","languageServiceHost","","any","Lint.createLanguageServiceHost((/*Args:*/<any>sourceFile).fileName, (/*Args:*/<any>sourceFile).getFullText())"
